City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
521,Burnie,-41.0667,145.9167,42.94,89,3,3.58,AU,2022-07-03 16:05:55,clear sky
522,Yaan,7.3833,8.5667,83.66,67,84,4.45,NG,2022-07-03 16:07:12,broken clouds
523,Chardara,41.2547,67.9692,88.74,24,0,12.01,KZ,2022-07-03 16:07:13,clear sky
524,San Cristobal,7.7669,-72.225,80.78,61,55,8.3,VE,2022-07-03 16:07:13,broken clouds
525,Guarenas,10.4674,-66.6066,86.13,55,40,4.97,VE,2022-07-03 16:07:13,scattered clouds
526,Sistranda,63.7256,8.834,60.76,89,100,1.86,NO,2022-07-03 16:07:14,overcast clouds
527,Soanierana Ivongo,-16.9167,49.5833,68.79,87,28,13.11,MG,2022-07-03 16:07:14,light rain
528,Point Fortin,10.1833,-61.6833,88.9,76,100,14.88,TT,2022-07-03 16:07:14,overcast clouds
529,Magadan,59.5667,150.8,53.2,67,80,2.37,RU,2022-07-03 16:07:15,broken clouds
530,Lazaro Cardenas,17.9583,-102.2,86.22,64,69,1.59,MX,2022-07-03 16:05:22,broken clouds
531,Salalah,17.0151,54.0924,82.49,89,100,5.75,OM,2022-07-03 16:07:15,overcast clouds
532,Powell River,49.8496,-124.5361,64.02,89,100,6.71,CA,2022-07-03 16:07:15,overcast clouds
533,Mabaruma,8.2,-59.7833,78.28,96,100,6.24,GY,2022-07-03 16:07:16,overcast clouds
534,Dalby,-27.1833,151.2667,40.98,93,62,4.52,AU,2022-07-03 16:07:16,broken clouds
535,Taoudenni,22.6783,-3.9836,113.7,8,91,14.5,ML,2022-07-03 16:07:16,overcast clouds
536,Darhan,49.4867,105.9228,63.64,57,100,6.82,MN,2022-07-03 16:07:17,overcast clouds
537,Kamenka,51.3223,42.7678,69.31,68,4,4.72,RU,2022-07-03 16:06:37,clear sky
538,Dillon,34.4166,-79.3712,94.95,41,2,3.18,US,2022-07-03 16:07:17,clear sky
539,Bull Savanna,17.8868,-77.5902,83.68,64,98,7.99,JM,2022-07-03 16:07:17,overcast clouds
540,Durazno,-33.4131,-56.5006,54.59,46,30,9.24,UY,2022-07-03 16:07:18,scattered clouds
541,Ampanihy,-24.7,44.75,67.87,43,0,2.44,MG,2022-07-03 16:07:18,clear sky
542,Maine-Soroa,13.2114,12.0241,97.83,29,78,7.67,NE,2022-07-03 16:07:19,broken clouds
543,Homer,59.6425,-151.5483,54.03,94,100,0.0,US,2022-07-03 16:07:19,light rain
544,Dhidhdhoo,6.8833,73.1,80.17,76,100,14.29,MV,2022-07-03 16:02:26,overcast clouds
545,Zdvinsk,54.7021,78.661,54.05,85,10,5.01,RU,2022-07-03 16:07:19,clear sky
546,Kanashevo,55.2169,62.0634,63.16,87,98,2.42,RU,2022-07-03 16:07:20,light rain
547,Esso,55.9333,158.7,45.61,90,33,5.68,RU,2022-07-03 16:07:20,scattered clouds
548,Agogo,6.8,-1.0819,78.46,68,93,2.62,GH,2022-07-03 16:07:20,overcast clouds
549,Albolote,37.2309,-3.6551,97.34,33,20,9.22,ES,2022-07-03 16:07:21,few clouds
550,Randfontein,-26.1844,27.702,55.6,47,13,5.75,ZA,2022-07-03 16:07:21,few clouds
551,Sabha,27.0377,14.4283,106.02,9,0,11.54,LY,2022-07-03 16:07:21,clear sky
552,Caconda,-13.7333,15.0667,72.32,24,2,4.14,AO,2022-07-03 16:07:21,clear sky
553,Predivinsk,57.0669,93.4378,52.86,93,33,3.71,RU,2022-07-03 16:07:22,scattered clouds
554,Niles,42.0189,-87.8028,85.28,50,0,6.91,US,2022-07-03 16:08:22,clear sky
555,Loanda,-8.8368,13.2343,72.41,74,0,14.54,AO,2022-07-03 16:08:22,clear sky
556,Honningsvag,70.9821,25.9704,55.15,82,75,16.11,NO,2022-07-03 16:05:13,light rain
557,Mahanoro,-19.9,48.8,68.61,66,59,4.03,MG,2022-07-03 16:08:23,broken clouds
558,Strelka,58.0728,93.0344,52.39,95,50,3.76,RU,2022-07-03 16:08:23,scattered clouds
559,Madang,-5.2246,145.7966,76.55,90,89,2.75,PG,2022-07-03 16:08:24,overcast clouds
560,Santa Rosa,14.3122,121.1114,85.1,86,100,4.09,PH,2022-07-03 16:08:24,overcast clouds
561,Sibiti,-3.6819,13.3499,83.55,42,22,4.97,CG,2022-07-03 16:08:24,few clouds
562,Kolondieba,11.0882,-6.8926,90.52,42,94,2.91,ML,2022-07-03 16:08:25,overcast clouds
563,Santa Vitoria Do Palmar,-33.5189,-53.3681,54.7,60,51,5.93,BR,2022-07-03 16:08:25,broken clouds
564,Elat,29.5581,34.9482,100.24,14,0,10.36,IL,2022-07-03 16:08:25,clear sky
565,Flinders,-34.5833,150.8552,59.38,93,100,4.0,AU,2022-07-03 16:08:25,light rain
566,Dabakala,8.3667,-4.4333,79.21,81,96,5.39,CI,2022-07-03 16:08:26,light rain
567,Ogre,56.8162,24.614,75.52,42,0,6.58,LV,2022-07-03 16:08:26,clear sky
568,Elbistan,38.2059,37.1983,75.74,26,0,17.85,TR,2022-07-03 16:08:26,clear sky
569,Kiama,-34.6833,150.8667,61.0,94,100,1.99,AU,2022-07-03 16:08:27,light rain
570,Christchurch,-43.5333,172.6333,43.92,79,8,10.36,NZ,2022-07-03 16:08:27,clear sky
571,Isla Vista,34.4133,-119.861,71.83,75,0,6.91,US,2022-07-03 16:08:27,fog
572,Porto Velho,-8.7619,-63.9039,91.45,46,20,6.91,BR,2022-07-03 16:08:28,few clouds
573,Polje,43.8806,18.0744,90.64,45,80,5.3,BA,2022-07-03 16:08:28,broken clouds
574,Northam,51.0333,-4.2167,62.62,75,7,14.03,GB,2022-07-03 16:08:28,clear sky
575,Kirn,49.7833,7.45,84.96,32,25,13.38,DE,2022-07-03 16:08:29,scattered clouds
576,Xinyu,27.8043,114.9334,75.85,98,100,3.8,CN,2022-07-03 16:08:29,overcast clouds
577,Rovaniemi,66.5,25.7167,71.01,49,0,14.97,FI,2022-07-03 16:08:29,clear sky
578,Mahebourg,-20.4081,57.7,68.25,75,78,22.88,MU,2022-07-03 16:08:29,light rain
579,Tazovskiy,67.4667,78.7,49.59,57,91,16.78,RU,2022-07-03 16:08:30,overcast clouds
580,Kharp,66.8014,65.8081,51.62,57,79,6.42,RU,2022-07-03 16:08:30,broken clouds
581,Yumen,40.2833,97.2,80.82,19,99,11.1,CN,2022-07-03 16:06:20,overcast clouds
582,Porto-Vecchio,41.591,9.2795,92.86,26,0,10.36,FR,2022-07-03 16:08:30,clear sky
583,Broome,42.2506,-75.833,77.02,45,0,12.66,US,2022-07-03 16:07:57,clear sky
584,Svetlyy,54.675,20.1347,69.85,62,3,6.02,RU,2022-07-03 16:08:31,clear sky
585,Fuling,29.7022,107.3919,75.49,95,33,3.85,CN,2022-07-03 16:08:31,scattered clouds
586,Zaozerne,45.1582,33.2787,77.49,45,28,5.79,UA,2022-07-03 16:08:31,scattered clouds
587,Guerrero Negro,27.9769,-114.0611,71.24,68,0,17.27,MX,2022-07-03 16:06:59,clear sky
588,Sisophon,13.5859,102.9737,77.09,89,100,6.69,KH,2022-07-03 16:08:32,overcast clouds
589,San Policarpo,12.1791,125.5072,81.3,79,100,9.33,PH,2022-07-03 16:08:32,overcast clouds
590,Formosa,-26.1775,-58.1781,73.38,73,0,3.44,AR,2022-07-03 16:08:33,clear sky
591,Povenets,62.8487,34.8262,71.82,60,41,4.12,RU,2022-07-03 16:08:33,scattered clouds
592,Zilair,52.2332,57.4392,56.44,90,100,5.21,RU,2022-07-03 16:08:33,overcast clouds
593,Lyuban,52.7985,28.0048,79.34,57,34,2.62,BY,2022-07-03 16:08:34,scattered clouds
594,Porterville,36.0652,-119.0168,72.52,55,0,4.79,US,2022-07-03 16:08:34,clear sky
595,Waitati,-45.75,170.5667,46.8,63,12,3.22,NZ,2022-07-03 16:08:34,few clouds
596,Koslan,63.4564,48.8989,66.69,41,98,4.32,RU,2022-07-03 16:08:35,overcast clouds
597,Pitmedden,57.3369,-2.1802,65.01,70,40,5.75,GB,2022-07-03 16:08:35,scattered clouds
598,Erdenet,49.0333,104.0833,57.27,75,100,7.78,MN,2022-07-03 16:08:35,overcast clouds
599,Nome,64.5011,-165.4064,57.27,83,100,6.91,US,2022-07-03 16:08:36,overcast clouds
600,Monrovia,6.3005,-10.7969,82.17,81,56,12.62,LR,2022-07-03 16:08:36,light rain
601,Maningrida,-12.0667,134.2667,65.59,70,92,11.56,AU,2022-07-03 16:09:36,overcast clouds
602,Gotsu,35.0,132.2167,75.69,86,100,5.59,JP,2022-07-03 16:09:37,overcast clouds
603,Trinidad,-14.8333,-64.9,87.78,55,75,6.91,BO,2022-07-03 16:09:37,broken clouds
604,Istmina,5.1605,-76.684,85.82,67,79,2.91,CO,2022-07-03 16:09:37,broken clouds
605,Seoul,37.5683,126.9778,78.19,65,94,3.13,KR,2022-07-03 16:07:07,overcast clouds
606,Evensk,61.95,159.2333,51.17,80,99,5.26,RU,2022-07-03 16:09:38,overcast clouds
607,Nhulunbuy,-12.2333,136.7667,72.21,83,100,14.97,AU,2022-07-03 16:09:38,overcast clouds
608,Romitan,39.9343,64.3814,94.95,21,0,9.22,UZ,2022-07-03 16:09:38,clear sky
609,Ozernovskiy,51.5,156.5167,47.05,95,98,5.75,RU,2022-07-03 16:09:39,overcast clouds
610,Kalmar,56.6616,16.3616,75.15,57,54,11.3,SE,2022-07-03 16:09:39,broken clouds
611,Pekan,3.4836,103.3996,80.02,85,80,5.28,MY,2022-07-03 16:09:39,broken clouds
612,Banda Aceh,5.5577,95.3222,80.78,78,100,13.91,ID,2022-07-03 16:09:40,overcast clouds
613,Visby,57.6409,18.296,75.06,68,0,11.5,SE,2022-07-03 16:09:40,clear sky
614,Grootfontein,-19.5667,18.1167,66.92,27,0,4.36,NA,2022-07-03 16:09:40,clear sky
615,Pangnirtung,66.1451,-65.7125,50.65,57,100,1.81,CA,2022-07-03 16:06:41,overcast clouds
616,Muroto,33.2833,134.15,76.87,87,100,4.7,JP,2022-07-03 16:09:41,heavy intensity rain
617,Kismayo,-0.3582,42.5454,76.73,79,91,21.12,SO,2022-07-03 16:09:41,overcast clouds
618,Coffs Harbour,-30.3,153.1333,50.13,87,0,5.75,AU,2022-07-03 16:09:41,clear sky
619,Corrente,-3.7367,-43.3394,84.27,58,66,7.31,BR,2022-07-03 16:09:42,broken clouds
620,Kieta,-6.2167,155.6333,78.94,85,39,7.09,PG,2022-07-03 16:09:42,light rain
621,Rafraf,37.1904,10.1837,91.71,56,4,7.27,TN,2022-07-03 16:09:42,clear sky
622,Lichinga,-13.3128,35.2406,58.37,55,9,4.03,MZ,2022-07-03 16:09:43,clear sky
623,Gorbatov,56.1331,43.0583,72.41,63,52,7.47,RU,2022-07-03 16:09:43,broken clouds
624,The Valley,18.217,-63.0578,86.09,79,98,18.1,AI,2022-07-03 16:09:39,overcast clouds
625,Patnos,39.2336,42.8634,66.58,35,0,14.74,TR,2022-07-03 16:09:43,clear sky
626,Buala,-8.145,159.5921,79.39,82,10,10.36,SB,2022-07-03 16:09:44,clear sky
627,Upington,-28.4478,21.2561,65.1,36,0,9.69,ZA,2022-07-03 16:09:44,clear sky
628,Borovsk,55.2064,36.4861,78.15,60,21,4.43,RU,2022-07-03 16:09:44,few clouds
629,Marsabit,2.3284,37.9899,72.5,40,4,13.65,KE,2022-07-03 16:07:36,clear sky
630,Novyy Urengoy,66.0833,76.6333,54.39,48,100,15.01,RU,2022-07-03 16:09:45,overcast clouds
631,Kraskino,42.7114,130.7794,67.08,96,32,3.78,RU,2022-07-03 16:09:45,scattered clouds
632,Olinda,-8.0089,-34.8553,82.13,69,75,18.41,BR,2022-07-03 16:05:51,broken clouds
633,Barra,-11.0894,-43.1417,85.14,34,64,7.9,BR,2022-07-03 16:09:46,broken clouds
634,Semiluki,51.6853,39.0279,73.85,64,0,8.95,RU,2022-07-03 16:09:46,light rain
635,Banjar,-8.19,114.9675,78.12,91,44,2.73,ID,2022-07-03 16:09:46,scattered clouds
636,Vestmanna,62.1564,-7.1664,49.12,93,100,11.5,FO,2022-07-03 16:09:46,light intensity drizzle rain
637,Dingzhou,38.5131,114.9956,73.65,93,99,5.32,CN,2022-07-03 16:09:47,overcast clouds
638,Kocevje,45.6433,14.8633,83.1,41,2,5.32,SI,2022-07-03 16:09:47,clear sky
639,Ketchikan,55.3422,-131.6461,64.87,77,0,11.5,US,2022-07-03 16:09:47,clear sky
640,Challans,46.8436,-1.8749,76.12,58,68,13.62,FR,2022-07-03 16:09:48,broken clouds
641,Makakilo City,21.3469,-158.0858,74.68,76,100,8.05,US,2022-07-03 16:09:48,overcast clouds
642,Gonbad-E Qabus,37.25,55.1672,79.65,49,72,16.02,IR,2022-07-03 16:09:48,broken clouds
643,Gore,-46.1028,168.9436,38.52,93,1,3.09,NZ,2022-07-03 16:09:49,clear sky
644,Ukiah,39.1502,-123.2078,60.44,78,100,6.91,US,2022-07-03 16:06:46,overcast clouds
645,Kisangani,0.5167,25.2,78.37,77,99,1.59,CD,2022-07-03 16:09:49,overcast clouds
646,Progreso,21.2833,-89.6667,89.11,60,4,8.55,MX,2022-07-03 16:08:29,clear sky
647,Alugan,12.2188,125.4808,80.82,80,100,8.55,PH,2022-07-03 16:09:49,overcast clouds
648,Pisco,-13.7,-76.2167,60.85,88,100,4.61,PE,2022-07-03 16:09:50,mist
649,Amahai,-3.3333,128.9167,75.07,93,100,1.14,ID,2022-07-03 16:10:50,light rain
650,Kavos,38.8268,22.8322,90.97,35,0,6.8,GR,2022-07-03 16:10:51,clear sky
651,Teknaf,20.8624,92.3058,81.14,89,100,8.93,BD,2022-07-03 16:10:51,overcast clouds
652,Dongsheng,39.8161,109.9776,73.36,47,30,7.92,CN,2022-07-03 16:10:51,scattered clouds
653,Kanniyakumari,8.0833,77.5667,79.11,81,99,27.31,IN,2022-07-03 16:10:52,overcast clouds
654,Bol,13.4586,14.7147,81.97,69,90,7.23,TD,2022-07-03 16:10:52,overcast clouds
655,Elyakhin,32.4079,34.9243,84.24,67,0,9.33,IL,2022-07-03 16:10:52,clear sky
656,Sandpoint,48.2766,-116.5533,68.65,75,40,1.01,US,2022-07-03 16:09:38,scattered clouds
657,Nemuro,43.3236,145.575,58.55,99,100,3.98,JP,2022-07-03 16:10:53,overcast clouds
658,Huarmey,-10.0681,-78.1522,67.06,72,85,8.72,PE,2022-07-03 16:10:53,overcast clouds
659,Maneadero,31.7167,-116.5667,68.11,78,10,3.0,MX,2022-07-03 16:10:53,clear sky
660,Raudeberg,61.9875,5.1352,59.67,83,93,23.64,NO,2022-07-03 16:10:54,overcast clouds
661,Sweetwater,25.7634,-80.3731,91.99,65,40,12.66,US,2022-07-03 16:08:00,scattered clouds
662,Hanyang,32.1371,105.5126,72.0,83,3,2.59,CN,2022-07-03 16:10:54,clear sky
663,Acajutla,13.5928,-89.8275,74.95,94,100,2.53,SV,2022-07-03 16:10:54,overcast clouds
664,Bonthe,7.5264,-12.505,78.96,81,89,11.1,SL,2022-07-03 16:10:55,light rain
665,Santa Cruz,-17.8,-63.1667,84.25,58,75,16.11,BO,2022-07-03 16:10:55,broken clouds
666,Milas,37.3164,27.7839,96.15,21,0,8.05,TR,2022-07-03 16:10:56,clear sky
667,Scarborough,54.2797,-0.4044,65.34,81,80,1.99,GB,2022-07-03 16:10:56,broken clouds
668,Isnos,1.9356,-76.2406,59.92,96,100,1.92,CO,2022-07-03 16:10:56,overcast clouds
669,Amazar,53.858,120.875,67.01,84,77,3.18,RU,2022-07-03 16:10:56,broken clouds
670,Cantagallo,7.376,-73.9196,89.35,58,90,2.21,CO,2022-07-03 16:10:57,overcast clouds
671,Sangmelima,2.9333,11.9833,72.27,94,99,2.08,CM,2022-07-03 16:07:17,moderate rain
672,Laguna,38.421,-121.4238,65.97,71,0,11.5,US,2022-07-03 16:06:27,clear sky
673,Mildura,-34.2,142.15,37.08,89,29,10.4,AU,2022-07-03 16:10:57,scattered clouds
674,Puerto Penasco,31.3167,-113.5333,84.9,84,0,16.93,MX,2022-07-03 16:10:58,clear sky
675,Rodrigues Alves,-7.738,-72.6509,89.64,46,81,3.33,BR,2022-07-03 16:10:58,broken clouds
676,Skelleftea,64.7507,20.9528,79.0,52,0,12.66,SE,2022-07-03 16:10:58,clear sky
677,Ust-Kuyga,70.0167,135.6,56.95,95,100,5.53,RU,2022-07-03 16:10:59,overcast clouds
678,Ancud,-41.8697,-73.8203,46.22,90,100,25.95,CL,2022-07-03 16:06:23,moderate rain
679,Najran,17.4924,44.1277,91.54,18,73,3.8,SA,2022-07-03 16:06:23,broken clouds
680,Saint-Georges,12.0564,-61.7485,85.68,70,20,23.02,GD,2022-07-03 16:10:59,few clouds
681,Nancha,47.1333,129.2667,66.2,97,12,2.73,CN,2022-07-03 16:10:59,light rain
682,Samoded,63.6083,40.5111,74.98,50,0,1.5,RU,2022-07-03 16:11:00,clear sky
683,Moyale,3.5167,39.0584,70.92,52,87,7.49,KE,2022-07-03 16:11:00,overcast clouds
684,Ouegoa,-20.35,164.4333,74.68,85,33,13.53,NC,2022-07-03 16:11:01,scattered clouds
685,Cachoeira Do Sul,-30.0392,-52.8939,56.5,89,100,8.75,BR,2022-07-03 16:11:01,overcast clouds
686,Lujan,-34.5703,-59.105,55.11,38,7,7.18,AR,2022-07-03 16:10:03,clear sky
687,Mwinilunga,-11.7358,24.4293,70.03,34,94,3.4,ZM,2022-07-03 16:11:01,overcast clouds
688,Shingu,33.7333,135.9833,74.95,94,100,3.83,JP,2022-07-03 16:07:20,moderate rain
689,Half Moon Bay,37.4636,-122.4286,61.54,88,100,14.97,US,2022-07-03 16:11:02,mist
690,Awjilah,29.1081,21.2869,98.92,19,0,17.05,LY,2022-07-03 16:11:02,clear sky
691,Mbini,1.574,9.6134,77.79,85,98,12.68,GQ,2022-07-03 16:11:02,moderate rain
